event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3,all_zero_flow_window
CONTROL__10011__2025092921,10011,2025-09-29 21:00:00,2025-09-29 18:00:00,2025-09-30 00:00:00,NORMAL,GROUP__10011__0042,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7139__2025010621,7139,2025-01-06 21:00:00,2025-01-06 18:00:00,2025-01-07 00:00:00,NORMAL,GROUP__7139__0042,CONTROL,93.0,48.0,36.0,30.0,36.0,9.0,4.0,False
CONTROL__7139__2025051221,7139,2025-05-12 21:00:00,2025-05-12 18:00:00,2025-05-13 00:00:00,NORMAL,GROUP__7139__0042,CONTROL,1802.0,1209.0,975.0,768.0,510.0,324.0,122.0,False
CONTROL__T0288__2025070801,T0288,2025-07-08 01:00:00,2025-07-07 22:00:00,2025-07-08 04:00:00,NORMAL,GROUP__T0288__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0288__2025011401,T0288,2025-01-14 01:00:00,2025-01-13 22:00:00,2025-01-14 04:00:00,NORMAL,GROUP__T0288__0013,CONTROL,0.0,3.0,85.0,68.0,86.0,123.0,168.0,False
CONTROL__T0289__2025062401,T0289,2025-06-24 01:00:00,2025-06-23 22:00:00,2025-06-24 04:00:00,NORMAL,GROUP__T0289__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0289__2025081201,T0289,2025-08-12 01:00:00,2025-08-11 22:00:00,2025-08-12 04:00:00,NORMAL,GROUP__T0289__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025081201,T0290,2025-08-12 01:00:00,2025-08-11 22:00:00,2025-08-12 04:00:00,NORMAL,GROUP__T0290__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025091601,T0290,2025-09-16 01:00:00,2025-09-15 22:00:00,2025-09-16 04:00:00,NORMAL,GROUP__T0290__0013,CONTROL,2.0,1.0,2.0,0.0,1.0,2.0,1.0,False
CONTROL__T0479-PR__2025081901,T0479-PR,2025-08-19 01:00:00,2025-08-18 22:00:00,2025-08-19 04:00:00,NORMAL,GROUP__T0479-PR__0013,CONTROL,41.0,42.0,11.0,13.0,13.0,16.0,51.0,False
CONTROL__T0479-PR__2025122301,T0479-PR,2025-12-23 01:00:00,2025-12-22 22:00:00,2025-12-23 04:00:00,NORMAL,GROUP__T0479-PR__0013,CONTROL,44.0,52.0,213.0,115.0,81.0,133.0,310.0,False
CONTROL__55049__2025030403,55049,2025-03-04 03:00:00,2025-03-04 00:00:00,2025-03-04 06:00:00,NORMAL,GROUP__55049__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False
CONTROL__55049__2025061003,55049,2025-06-10 03:00:00,2025-06-10 00:00:00,2025-06-10 06:00:00,NORMAL,GROUP__55049__0011,CONTROL,30.0,25.0,15.0,24.0,63.0,230.0,766.0,False
CONTROL__33014__2025072206,33014,2025-07-22 06:00:00,2025-07-22 03:00:00,2025-07-22 09:00:00,NORMAL,GROUP__33014__0048,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025120206,33014,2025-12-02 06:00:00,2025-12-02 03:00:00,2025-12-02 09:00:00,NORMAL,GROUP__33014__0048,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7251__2025061022,7251,2025-06-10 22:00:00,2025-06-10 19:00:00,2025-06-11 01:00:00,NORMAL,GROUP__7251__0034,CONTROL,839.0,663.0,665.0,567.0,399.0,259.0,146.0,False
CONTROL__7251__2025121622,7251,2025-12-16 22:00:00,2025-12-16 19:00:00,2025-12-17 01:00:00,NORMAL,GROUP__7251__0034,CONTROL,791.0,658.0,681.0,613.0,455.0,29.0,23.0,False
CONTROL__53004__2025012906,53004,2025-01-29 06:00:00,2025-01-29 03:00:00,2025-01-29 09:00:00,NORMAL,GROUP__53004__0047,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__53004__2025062506,53004,2025-06-25 06:00:00,2025-06-25 03:00:00,2025-06-25 09:00:00,NORMAL,GROUP__53004__0047,CONTROL,50.0,207.0,672.0,1452.0,2304.0,2190.0,1714.0,False
CONTROL__7168__2025010817,7168,2025-01-08 17:00:00,2025-01-08 14:00:00,2025-01-08 20:00:00,NORMAL,GROUP__7168__0019,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7168__2025082717,7168,2025-08-27 17:00:00,2025-08-27 14:00:00,2025-08-27 20:00:00,NORMAL,GROUP__7168__0019,CONTROL,838.0,1047.0,928.0,993.0,706.0,311.0,243.0,False
CONTROL__74229__2025013005,74229,2025-01-30 05:00:00,2025-01-30 02:00:00,2025-01-30 08:00:00,NORMAL,GROUP__74229__0006,CONTROL,30.0,0.0,0.0,0.0,0.0,1405.0,1166.0,False
CONTROL__74229__2025101605,74229,2025-10-16 05:00:00,2025-10-16 02:00:00,2025-10-16 08:00:00,NORMAL,GROUP__74229__0006,CONTROL,20.0,36.0,142.0,510.0,847.0,1043.0,794.0,False
CONTROL__23067__2025010219,23067,2025-01-02 19:00:00,2025-01-02 16:00:00,2025-01-02 22:00:00,NORMAL,GROUP__23067__0041,CONTROL,466.0,553.0,425.0,309.0,351.0,213.0,123.0,False
CONTROL__23067__2025112719,23067,2025-11-27 19:00:00,2025-11-27 16:00:00,2025-11-27 22:00:00,NORMAL,GROUP__23067__0041,CONTROL,54.0,63.0,48.0,61.0,50.0,50.0,33.0,False
CONTROL__74229__2025042421,74229,2025-04-24 21:00:00,2025-04-24 18:00:00,2025-04-25 00:00:00,NORMAL,GROUP__74229__0007,CONTROL,796.0,562.0,380.0,401.0,251.0,125.0,0.0,False
CONTROL__74229__2025071021,74229,2025-07-10 21:00:00,2025-07-10 18:00:00,2025-07-11 00:00:00,NORMAL,GROUP__74229__0007,CONTROL,1137.0,792.0,659.0,612.0,472.0,201.0,1.0,False
CONTROL__9658__2025052222,9658,2025-05-22 22:00:00,2025-05-22 19:00:00,2025-05-23 01:00:00,NORMAL,GROUP__9658__0033,CONTROL,789.0,666.0,528.0,437.0,291.0,143.0,117.0,False
CONTROL__9658__2025112022,9658,2025-11-20 22:00:00,2025-11-20 19:00:00,2025-11-21 01:00:00,NORMAL,GROUP__9658__0033,CONTROL,951.0,771.0,758.0,556.0,403.0,207.0,146.0,False
CONTROL__9658__2025070322,9658,2025-07-03 22:00:00,2025-07-03 19:00:00,2025-07-04 01:00:00,NORMAL,GROUP__9658__0033,CONTROL,865.0,616.0,625.0,513.0,292.0,169.0,113.0,False
CONTROL__9658__2025101622,9658,2025-10-16 22:00:00,2025-10-16 19:00:00,2025-10-17 01:00:00,NORMAL,GROUP__9658__0033,CONTROL,875.0,720.0,676.0,545.0,321.0,26.0,28.0,False
CONTROL__F3FWY003__2025062701,F3FWY003,2025-06-27 01:00:00,2025-06-26 22:00:00,2025-06-27 04:00:00,NORMAL,GROUP__F3FWY003__0043,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025091201,F3FWY003,2025-09-12 01:00:00,2025-09-11 22:00:00,2025-09-12 04:00:00,NORMAL,GROUP__F3FWY003__0043,CONTROL,197.0,133.0,157.0,105.0,82.0,115.0,216.0,False
CONTROL__33014__2025011002,33014,2025-01-10 02:00:00,2025-01-09 23:00:00,2025-01-10 05:00:00,NORMAL,GROUP__33014__0049,CONTROL,0.0,13.0,12.0,22.0,33.0,59.0,106.0,False
CONTROL__33014__2025053002,33014,2025-05-30 02:00:00,2025-05-29 23:00:00,2025-05-30 05:00:00,NORMAL,GROUP__33014__0049,CONTROL,0.0,18.0,16.0,15.0,23.0,44.0,60.0,False
CONTROL__7248__2025091905,7248,2025-09-19 05:00:00,2025-09-19 02:00:00,2025-09-19 08:00:00,NORMAL,GROUP__7248__0042,CONTROL,61.0,134.0,370.0,1179.0,1188.0,1250.0,1192.0,False
CONTROL__7248__2025040405,7248,2025-04-04 05:00:00,2025-04-04 02:00:00,2025-04-04 08:00:00,NORMAL,GROUP__7248__0042,CONTROL,81.0,109.0,264.0,875.0,1014.0,1049.0,872.0,False
CONTROL__7119-PR__2025072506,7119-PR,2025-07-25 06:00:00,2025-07-25 03:00:00,2025-07-25 09:00:00,NORMAL,GROUP__7119-PR__0014,CONTROL,6.0,15.0,36.0,90.0,93.0,90.0,108.0,False
CONTROL__7119-PR__2025082906,7119-PR,2025-08-29 06:00:00,2025-08-29 03:00:00,2025-08-29 09:00:00,NORMAL,GROUP__7119-PR__0014,CONTROL,58.0,136.0,392.0,639.0,1007.0,1122.0,1019.0,False
CONTROL__7161__2025051622,7161,2025-05-16 22:00:00,2025-05-16 19:00:00,2025-05-17 01:00:00,NORMAL,GROUP__7161__0029,CONTROL,871.0,762.0,640.0,525.0,301.0,180.0,96.0,False
CONTROL__7161__2025111422,7161,2025-11-14 22:00:00,2025-11-14 19:00:00,2025-11-15 01:00:00,NORMAL,GROUP__7161__0029,CONTROL,75.0,64.0,44.0,34.0,34.0,16.0,14.0,False
CONTROL__55049__2025080204,55049,2025-08-02 04:00:00,2025-08-02 01:00:00,2025-08-02 07:00:00,NORMAL,GROUP__55049__0012,CONTROL,86.0,62.0,41.0,51.0,85.0,252.0,408.0,False
CONTROL__55049__2025092004,55049,2025-09-20 04:00:00,2025-09-20 01:00:00,2025-09-20 07:00:00,NORMAL,GROUP__55049__0012,CONTROL,0.0,1.0,0.0,0.0,0.0,0.0,22.0,False
CONTROL__7163__2025033007,7163,2025-03-30 07:00:00,2025-03-30 04:00:00,2025-03-30 10:00:00,NORMAL,GROUP__7163__0042,CONTROL,98.0,92.0,171.0,215.0,366.0,521.0,634.0,False
CONTROL__7163__2025090707,7163,2025-09-07 07:00:00,2025-09-07 04:00:00,2025-09-07 10:00:00,NORMAL,GROUP__7163__0042,CONTROL,105.0,129.0,187.0,272.0,394.0,534.0,630.0,False
CONTROL__F3FWY006__2025030208,F3FWY006,2025-03-02 08:00:00,2025-03-02 05:00:00,2025-03-02 11:00:00,NORMAL,GROUP__F3FWY006__0006,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY006__2025033008,F3FWY006,2025-03-30 08:00:00,2025-03-30 05:00:00,2025-03-30 11:00:00,NORMAL,GROUP__F3FWY006__0006,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__68025__2025121421,68025,2025-12-14 21:00:00,2025-12-14 18:00:00,2025-12-15 00:00:00,NORMAL,GROUP__68025__0047,CONTROL,33.0,16.0,22.0,19.0,14.0,8.0,138.0,False
CONTROL__68025__2025113021,68025,2025-11-30 21:00:00,2025-11-30 18:00:00,2025-12-01 00:00:00,NORMAL,GROUP__68025__0047,CONTROL,26.0,22.0,20.0,13.0,12.0,6.0,120.0,False
CONTROL__7112__2025060122,7112,2025-06-01 22:00:00,2025-06-01 19:00:00,2025-06-02 01:00:00,NORMAL,GROUP__7112__0062,CONTROL,38.0,18.0,16.0,13.0,11.0,14.0,11.0,False
CONTROL__7112__2025033022,7112,2025-03-30 22:00:00,2025-03-30 19:00:00,2025-03-31 01:00:00,NORMAL,GROUP__7112__0062,CONTROL,864.0,726.0,678.0,450.0,295.0,0.0,0.0,False
CONTROL__7184__2025061605,7184,2025-06-16 05:00:00,2025-06-16 02:00:00,2025-06-16 08:00:00,NORMAL,GROUP__7184__0036,CONTROL,45.0,96.0,225.0,853.0,1886.0,3019.0,2411.0,False
CONTROL__7184__2025122205,7184,2025-12-22 05:00:00,2025-12-22 02:00:00,2025-12-22 08:00:00,NORMAL,GROUP__7184__0036,CONTROL,69.0,104.0,203.0,578.0,1293.0,1922.0,2135.0,False
CONTROL__53004__2025041407,53004,2025-04-14 07:00:00,2025-04-14 04:00:00,2025-04-14 10:00:00,NORMAL,GROUP__53004__0048,CONTROL,210.0,662.0,1300.0,1775.0,1685.0,1531.0,1205.0,False
CONTROL__53004__2025091507,53004,2025-09-15 07:00:00,2025-09-15 04:00:00,2025-09-15 10:00:00,NORMAL,GROUP__53004__0048,CONTROL,235.0,676.0,1444.0,2258.0,1969.0,1408.0,1132.0,False
CONTROL__53004__2025050507,53004,2025-05-05 07:00:00,2025-05-05 04:00:00,2025-05-05 10:00:00,NORMAL,GROUP__53004__0048,CONTROL,214.0,666.0,1484.0,2250.0,2114.0,1519.0,1199.0,False
CONTROL__53004__2025031007,53004,2025-03-10 07:00:00,2025-03-10 04:00:00,2025-03-10 10:00:00,NORMAL,GROUP__53004__0048,CONTROL,34.0,105.0,185.0,149.0,121.0,120.0,100.0,False
CONTROL__7163__2025081120,7163,2025-08-11 20:00:00,2025-08-11 17:00:00,2025-08-11 23:00:00,NORMAL,GROUP__7163__0043,CONTROL,61.0,55.0,41.0,31.0,34.0,28.0,26.0,False
CONTROL__7163__2025060920,7163,2025-06-09 20:00:00,2025-06-09 17:00:00,2025-06-09 23:00:00,NORMAL,GROUP__7163__0043,CONTROL,15.0,13.0,13.0,12.0,11.0,8.0,7.0,False
CONTROL__7150__2025090821,7150,2025-09-08 21:00:00,2025-09-08 18:00:00,2025-09-09 00:00:00,NORMAL,GROUP__7150__0007,CONTROL,54.0,32.0,26.0,23.0,18.0,6.0,5.0,False
CONTROL__7150__2025102721,7150,2025-10-27 21:00:00,2025-10-27 18:00:00,2025-10-28 00:00:00,NORMAL,GROUP__7150__0007,CONTROL,45.0,33.0,31.0,26.0,15.0,2.0,73.0,False
CONTROL__7120__2025012103,7120,2025-01-21 03:00:00,2025-01-21 00:00:00,2025-01-21 06:00:00,NORMAL,GROUP__7120__0065,CONTROL,9.0,4.0,7.0,13.0,28.0,54.0,113.0,False
CONTROL__7120__2025120203,7120,2025-12-02 03:00:00,2025-12-02 00:00:00,2025-12-02 06:00:00,NORMAL,GROUP__7120__0065,CONTROL,110.0,62.0,53.0,92.0,194.0,630.0,775.0,False
CONTROL__7121__2025032503,7121,2025-03-25 03:00:00,2025-03-25 00:00:00,2025-03-25 06:00:00,NORMAL,GROUP__7121__0065,CONTROL,5.0,3.0,2.0,8.0,9.0,17.0,22.0,False
CONTROL__7121__2025012103,7121,2025-01-21 03:00:00,2025-01-21 00:00:00,2025-01-21 06:00:00,NORMAL,GROUP__7121__0065,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7120__2025032503,7120,2025-03-25 03:00:00,2025-03-25 00:00:00,2025-03-25 06:00:00,NORMAL,GROUP__7120__0065,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7120__2025010703,7120,2025-01-07 03:00:00,2025-01-07 00:00:00,2025-01-07 06:00:00,NORMAL,GROUP__7120__0065,CONTROL,6.0,9.0,6.0,18.0,29.0,45.0,84.0,False
CONTROL__7121__2025031803,7121,2025-03-18 03:00:00,2025-03-18 00:00:00,2025-03-18 06:00:00,NORMAL,GROUP__7121__0065,CONTROL,40.0,33.0,24.0,43.0,37.0,114.0,219.0,False
CONTROL__7121__2025072903,7121,2025-07-29 03:00:00,2025-07-29 00:00:00,2025-07-29 06:00:00,NORMAL,GROUP__7121__0065,CONTROL,51.0,30.0,16.0,27.0,46.0,81.0,168.0,False
CONTROL__7120__2025070107,7120,2025-07-01 07:00:00,2025-07-01 04:00:00,2025-07-01 10:00:00,NORMAL,GROUP__7120__0065,CONTROL,19.0,76.0,95.0,70.0,71.0,96.0,86.0,False
CONTROL__7120__2025032507,7120,2025-03-25 07:00:00,2025-03-25 04:00:00,2025-03-25 10:00:00,NORMAL,GROUP__7120__0065,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7121__2025101407,7121,2025-10-14 07:00:00,2025-10-14 04:00:00,2025-10-14 10:00:00,NORMAL,GROUP__7121__0065,CONTROL,47.0,92.0,190.0,371.0,440.0,392.0,379.0,False
CONTROL__7121__2025091607,7121,2025-09-16 07:00:00,2025-09-16 04:00:00,2025-09-16 10:00:00,NORMAL,GROUP__7121__0065,CONTROL,35.0,80.0,210.0,352.0,386.0,360.0,389.0,False
CONTROL__7126__2025121610,7126,2025-12-16 10:00:00,2025-12-16 07:00:00,2025-12-16 13:00:00,NORMAL,GROUP__7126__0018,CONTROL,550.0,644.0,577.0,541.0,605.0,706.0,770.0,False
CONTROL__7126__2025022510,7126,2025-02-25 10:00:00,2025-02-25 07:00:00,2025-02-25 13:00:00,NORMAL,GROUP__7126__0018,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025090219,F3FWY003,2025-09-02 19:00:00,2025-09-02 16:00:00,2025-09-02 22:00:00,NORMAL,GROUP__F3FWY003__0044,CONTROL,3049.0,2717.0,1891.0,1092.0,719.0,551.0,436.0,False
CONTROL__F3FWY003__2025040819,F3FWY003,2025-04-08 19:00:00,2025-04-08 16:00:00,2025-04-08 22:00:00,NORMAL,GROUP__F3FWY003__0044,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025090221,33014,2025-09-02 21:00:00,2025-09-02 18:00:00,2025-09-03 00:00:00,NORMAL,GROUP__33014__0050,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025042921,33014,2025-04-29 21:00:00,2025-04-29 18:00:00,2025-04-30 00:00:00,NORMAL,GROUP__33014__0050,CONTROL,60.0,55.0,35.0,20.0,32.0,0.0,119.0,False
CONTROL__10011__2025061105,10011,2025-06-11 05:00:00,2025-06-11 02:00:00,2025-06-11 08:00:00,NORMAL,GROUP__10011__0043,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__10011__2025020505,10011,2025-02-05 05:00:00,2025-02-05 02:00:00,2025-02-05 08:00:00,NORMAL,GROUP__10011__0043,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7139__2025022605,7139,2025-02-26 05:00:00,2025-02-26 02:00:00,2025-02-26 08:00:00,NORMAL,GROUP__7139__0043,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7139__2025120305,7139,2025-12-03 05:00:00,2025-12-03 02:00:00,2025-12-03 08:00:00,NORMAL,GROUP__7139__0043,CONTROL,12.0,16.0,20.0,76.0,193.0,214.0,215.0,False
CONTROL__F3FWY001__2025122405,F3FWY001,2025-12-24 05:00:00,2025-12-24 02:00:00,2025-12-24 08:00:00,NORMAL,GROUP__F3FWY001__0010,CONTROL,135.0,212.0,404.0,855.0,1330.0,1720.0,2254.0,False
CONTROL__F3FWY001__2025091705,F3FWY001,2025-09-17 05:00:00,2025-09-17 02:00:00,2025-09-17 08:00:00,NORMAL,GROUP__F3FWY001__0010,CONTROL,105.0,178.0,296.0,571.0,793.0,716.0,616.0,False
CONTROL__53003__2025082020,53003,2025-08-20 20:00:00,2025-08-20 17:00:00,2025-08-20 23:00:00,NORMAL,GROUP__53003__0015,CONTROL,106.0,61.0,61.0,49.0,41.0,23.0,18.0,False
CONTROL__53003__2025052120,53003,2025-05-21 20:00:00,2025-05-21 17:00:00,2025-05-21 23:00:00,NORMAL,GROUP__53003__0015,CONTROL,2575.0,2350.0,1514.0,985.0,861.0,728.0,424.0,False
CONTROL__7112__2025032702,7112,2025-03-27 02:00:00,2025-03-26 23:00:00,2025-03-27 05:00:00,NORMAL,GROUP__7112__0063,CONTROL,0.0,0.0,0.0,0.0,27.0,64.0,130.0,False
CONTROL__7112__2025041002,7112,2025-04-10 02:00:00,2025-04-09 23:00:00,2025-04-10 05:00:00,NORMAL,GROUP__7112__0063,CONTROL,35.0,30.0,40.0,57.0,55.0,67.0,131.0,False
CONTROL__50240__2025010203,50240,2025-01-02 03:00:00,2025-01-02 00:00:00,2025-01-02 06:00:00,NORMAL,GROUP__50240__0048,CONTROL,319.0,227.0,148.0,224.0,423.0,1036.0,1422.0,False
CONTROL__50240__2025012303,50240,2025-01-23 03:00:00,2025-01-23 00:00:00,2025-01-23 06:00:00,NORMAL,GROUP__50240__0048,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__50240__2025052903,50240,2025-05-29 03:00:00,2025-05-29 00:00:00,2025-05-29 06:00:00,NORMAL,GROUP__50240__0048,CONTROL,52.0,55.0,45.0,55.0,78.0,180.0,328.0,False
CONTROL__50240__2025090403,50240,2025-09-04 03:00:00,2025-09-04 00:00:00,2025-09-04 06:00:00,NORMAL,GROUP__50240__0048,CONTROL,234.0,155.0,175.0,240.0,716.0,2025.0,2687.0,False
CONTROL__33014__2025022703,33014,2025-02-27 03:00:00,2025-02-27 00:00:00,2025-02-27 06:00:00,NORMAL,GROUP__33014__0051,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025041003,33014,2025-04-10 03:00:00,2025-04-10 00:00:00,2025-04-10 06:00:00,NORMAL,GROUP__33014__0051,CONTROL,24.0,15.0,13.0,19.0,34.0,115.0,223.0,False
CONTROL__33014__2025103003,33014,2025-10-30 03:00:00,2025-10-30 00:00:00,2025-10-30 06:00:00,NORMAL,GROUP__33014__0051,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025091803,33014,2025-09-18 03:00:00,2025-09-18 00:00:00,2025-09-18 06:00:00,NORMAL,GROUP__33014__0051,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__74230__2025091804,74230,2025-09-18 04:00:00,2025-09-18 01:00:00,2025-09-18 07:00:00,NORMAL,GROUP__74230__0020,CONTROL,47.0,43.0,78.0,170.0,425.0,863.0,1053.0,False
CONTROL__74230__2025120404,74230,2025-12-04 04:00:00,2025-12-04 01:00:00,2025-12-04 07:00:00,NORMAL,GROUP__74230__0020,CONTROL,0.0,1.0,3.0,7.0,21.0,20.0,21.0,False
CONTROL__74230__2025020604,74230,2025-02-06 04:00:00,2025-02-06 01:00:00,2025-02-06 07:00:00,NORMAL,GROUP__74230__0020,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__74230__2025022704,74230,2025-02-27 04:00:00,2025-02-27 01:00:00,2025-02-27 07:00:00,NORMAL,GROUP__74230__0020,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7270__2025010905,7270,2025-01-09 05:00:00,2025-01-09 02:00:00,2025-01-09 08:00:00,NORMAL,GROUP__7270__0023,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7270__2025032005,7270,2025-03-20 05:00:00,2025-03-20 02:00:00,2025-03-20 08:00:00,NORMAL,GROUP__7270__0023,CONTROL,76.0,115.0,345.0,1221.0,1423.0,141.0,131.0,False
CONTROL__9836-PR__2025100907,9836-PR,2025-10-09 07:00:00,2025-10-09 04:00:00,2025-10-09 10:00:00,NORMAL,GROUP__9836-PR__0008,CONTROL,9.0,36.0,89.0,94.0,108.0,161.0,168.0,False
CONTROL__9836-PR__2025021307,9836-PR,2025-02-13 07:00:00,2025-02-13 04:00:00,2025-02-13 10:00:00,NORMAL,GROUP__9836-PR__0008,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__74230__2025031321,74230,2025-03-13 21:00:00,2025-03-13 18:00:00,2025-03-14 00:00:00,NORMAL,GROUP__74230__0021,CONTROL,254.0,194.0,181.0,83.0,32.0,19.0,1.0,False
CONTROL__74230__2025012321,74230,2025-01-23 21:00:00,2025-01-23 18:00:00,2025-01-24 00:00:00,NORMAL,GROUP__74230__0021,CONTROL,185.0,188.0,140.0,85.0,33.0,20.0,1.0,False
CONTROL__7120__2025012322,7120,2025-01-23 22:00:00,2025-01-23 19:00:00,2025-01-24 01:00:00,NORMAL,GROUP__7120__0066,CONTROL,46.0,23.0,22.0,23.0,13.0,162.0,86.0,False
CONTROL__7120__2025040322,7120,2025-04-03 22:00:00,2025-04-03 19:00:00,2025-04-04 01:00:00,NORMAL,GROUP__7120__0066,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7121__2025082822,7121,2025-08-28 22:00:00,2025-08-28 19:00:00,2025-08-29 01:00:00,NORMAL,GROUP__7121__0066,CONTROL,25.0,14.0,8.0,7.0,9.0,79.0,40.0,False
CONTROL__7121__2025121122,7121,2025-12-11 22:00:00,2025-12-11 19:00:00,2025-12-12 01:00:00,NORMAL,GROUP__7121__0066,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7159__2025101622,7159,2025-10-16 22:00:00,2025-10-16 19:00:00,2025-10-17 01:00:00,NORMAL,GROUP__7159__0012,CONTROL,66.0,69.0,42.0,58.0,33.0,33.0,34.0,False
CONTROL__7159__2025022722,7159,2025-02-27 22:00:00,2025-02-27 19:00:00,2025-02-28 01:00:00,NORMAL,GROUP__7159__0012,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7179__2025101700,7179,2025-10-17 00:00:00,2025-10-16 21:00:00,2025-10-17 03:00:00,NORMAL,GROUP__7179__0090,CONTROL,1354.0,1127.0,800.0,441.0,232.0,204.0,241.0,False
CONTROL__7179__2025061300,7179,2025-06-13 00:00:00,2025-06-12 21:00:00,2025-06-13 03:00:00,NORMAL,GROUP__7179__0090,CONTROL,1195.0,980.0,572.0,59.0,46.0,54.0,71.0,False
CONTROL__53003__2025092604,53003,2025-09-26 04:00:00,2025-09-26 01:00:00,2025-09-26 07:00:00,NORMAL,GROUP__53003__0016,CONTROL,30.0,31.0,34.0,56.0,135.0,203.0,177.0,False
CONTROL__53003__2025010304,53003,2025-01-03 04:00:00,2025-01-03 01:00:00,2025-01-03 07:00:00,NORMAL,GROUP__53003__0016,CONTROL,0.0,0.0,0.0,5.0,50.0,150.0,230.0,False
CONTROL__50240__2025071120,50240,2025-07-11 20:00:00,2025-07-11 17:00:00,2025-07-11 23:00:00,NORMAL,GROUP__50240__0049,CONTROL,2268.0,2280.0,1679.0,1352.0,1288.0,1094.0,717.0,False
CONTROL__50240__2025070420,50240,2025-07-04 20:00:00,2025-07-04 17:00:00,2025-07-04 23:00:00,NORMAL,GROUP__50240__0049,CONTROL,2636.0,2622.0,2289.0,1875.0,1795.0,1940.0,1343.0,False
CONTROL__74230__2025040505,74230,2025-04-05 05:00:00,2025-04-05 02:00:00,2025-04-05 08:00:00,NORMAL,GROUP__74230__0022,CONTROL,1.0,0.0,0.0,0.0,2.0,0.0,0.0,False
CONTROL__74230__2025110805,74230,2025-11-08 05:00:00,2025-11-08 02:00:00,2025-11-08 08:00:00,NORMAL,GROUP__74230__0022,CONTROL,8.0,26.0,61.0,86.0,182.0,201.0,242.0,False
CONTROL__T0288__2025112213,T0288,2025-11-22 13:00:00,2025-11-22 10:00:00,2025-11-22 16:00:00,NORMAL,GROUP__T0288__0014,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0288__2025032913,T0288,2025-03-29 13:00:00,2025-03-29 10:00:00,2025-03-29 16:00:00,NORMAL,GROUP__T0288__0014,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0289__2025031513,T0289,2025-03-15 13:00:00,2025-03-15 10:00:00,2025-03-15 16:00:00,NORMAL,GROUP__T0289__0014,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
