station_id,Abs PM_x,incident_id,Abs PM_y,dt,dis
7159,-33.888157,234569,150.922974,05/14/2025 18:00:27,0.013
T0231,-33.838615,235119,151.143753,05/19/2025 11:03:21,0.186
74230,-33.724735,235968,151.086151,05/22/2025 11:03:09,0.275
50240,-33.796436,233165,150.987595,05/01/2025 10:54:27,0.526
7112,-33.843338,233374,151.043411,05/02/2025 18:52:35,0.092
7163,-33.865181,233568,151.171997,05/05/2025 14:52:38,0.469
33014,-33.806141,233889,151.17952,05/08/2025 07:36:56,0.412
7179,-33.817272,234673,150.962784,05/15/2025 15:43:48,0.603
7248,-33.906151,234493,151.040207,05/14/2025 08:14:39,0.099
10011,-33.876652,236245,151.230606,05/23/2025 07:03:00,0.105
7139,-33.876884,236245,151.228683,05/23/2025 07:03:00,0.075
23067,-33.934475,236980,151.15831,05/27/2025 06:50:25,0.068
7251,-33.874916,233470,151.155319,05/04/2025 12:25:49,0.073
7168,-33.798195,233993,150.897125,05/08/2025 19:53:32,0.035
F3FWY001,-33.694206,235953,151.121323,05/22/2025 10:29:57,0.044
7123-PR,-33.769588,236567,150.768738,05/23/2025 20:00:06,0.665
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
7153,-33.8651123046875,233202,151.041610717773,05/01/2025 14:18:57,0.469
7119-PR,-33.817974,233368,150.981827,05/02/2025 18:21:37,0.008
7179,-33.817272,234072,150.962784,05/09/2025 13:45:21,0.31
22001,-33.825577,233717,151.233261,05/06/2025 15:45:05,0.591
53004,-33.75317,235028,151.151077,05/19/2025 07:08:21,0.646
32029,-33.821175,234504,151.149902,05/14/2025 09:58:43,0.034
68025,-33.816696,234594,150.976623,05/15/2025 06:05:05,0.162
7119-PR,-33.817974,235757,150.981827,05/21/2025 15:35:56,0.042
29005,-33.824696,236109,151.093216,05/22/2025 17:55:39,0.135
F3FWY003,-33.560299,236522,151.192551,05/23/2025 16:10:59,0.303
T0231,-33.838615,237053,151.143753,05/27/2025 12:19:25,0.067
53004,-33.75317,234000,151.151077,05/08/2025 21:35:38,0.418
55049,-33.729507,234670,151.30011,05/15/2025 15:34:27,0.034
7179,-33.817272,235302,150.962784,05/20/2025 07:44:32,0.287
7251,-33.874916,235732,151.155319,05/21/2025 14:55:50,0.029
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
51235,-33.81551,233565,151.101105,05/05/2025 14:34:30,0.491
7120,-33.886311,236563,151.217911,05/23/2025 19:24:06,0.268
7121,-33.886032,236563,151.218079,05/23/2025 19:24:06,0.24
22001,-33.825577,237265,151.233261,05/29/2025 08:29:24,0.643
47024,-33.83889,233744,151.029022,05/06/2025 20:12:29,0.201
T0337,-33.654926,234592,151.060974,05/15/2025 05:23:02,0.193
7112,-33.843338,236375,151.043411,05/23/2025 10:05:46,0.08
51235,-33.81551,236690,151.101105,05/25/2025 11:19:35,0.213
7161,-33.740406,237051,151.060989,05/27/2025 12:11:13,0.066
23067,-33.934475,233129,151.15831,05/01/2025 07:21:16,0.464
23067,-33.934475,233783,151.15831,05/07/2025 09:00:28,0.312
7248,-33.906151,233804,151.040207,05/07/2025 11:48:18,0.029
55049,-33.729507,234119,151.30011,05/09/2025 21:32:36,0.681
7126,-34.035271,234156,151.113007,05/10/2025 13:47:40,0.527
29005,-33.824696,234738,151.093216,05/16/2025 07:19:38,0.172
33014,-33.806141,237166,151.17952,05/28/2025 11:25:01,0.802
33014,-33.806141,235978,151.17952,05/22/2025 11:40:00,0.056
7275,-33.894714,237163,151.110962,05/28/2025 10:53:17,0.569
74230,-33.724735,233226,151.086151,05/01/2025 17:37:16,0.252
50240,-33.796436,233406,150.987595,05/03/2025 11:39:53,0.521
7274,-33.779202,233404,150.814102,05/03/2025 10:40:36,0.025
7248,-33.906151,233560,151.040207,05/05/2025 14:09:18,0.282
F3FWY003,-33.560299,234151,151.192551,05/10/2025 13:23:20,0.828
22001,-33.825577,233764,151.233261,05/07/2025 06:34:21,0.659
9658,-33.79353,234815,151.018829,05/16/2025 14:32:38,0.547
7184,-33.772957,234438,151.135391,05/13/2025 14:58:38,0.023
50240,-33.796436,234833,150.987595,05/16/2025 16:02:21,0.466
57025,-33.725773,234901,151.219788,05/17/2025 13:56:49,0.264
7179,-33.817272,236020,150.962784,05/22/2025 14:16:42,0.705
7251,-33.874916,231514,151.155319,04/15/2025 15:07:05,0.073
7251,-33.874916,231514,151.155319,04/15/2025 15:07:05,0.073
7251,-33.874916,231514,151.155319,04/15/2025 15:07:05,0.073
33014,-33.806141,234689,151.17952,05/15/2025 17:15:46,0.574
33014,-33.806141,234689,151.17952,05/15/2025 17:15:46,0.574
7179,-33.817272,236706,150.962784,05/25/2025 14:13:09,0.206
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
72027,-33.740467,237253,150.984421,05/29/2025 06:10:44,0.239
7179,-33.817272,233309,150.962784,05/02/2025 12:26:15,0.32
7274,-33.779202,233880,150.814102,05/08/2025 05:34:02,0.384
7179,-33.817272,234266,150.962784,05/12/2025 07:22:24,0.075
7179,-33.817272,234266,150.962784,05/12/2025 07:22:24,0.075
53004,-33.75317,233941,151.151077,05/08/2025 12:34:17,0.454
7153,-33.8651123046875,234535,151.041610717773,05/14/2025 14:52:06,0.428
7153,-33.8651123046875,234535,151.041610717773,05/14/2025 14:52:06,0.428
7163,-33.865181,234472,151.171997,05/13/2025 20:27:42,0.362
7163,-33.865181,234472,151.171997,05/13/2025 20:27:42,0.362
9827,-33.719955,235029,151.298111,05/19/2025 07:10:59,0.589
9827,-33.719955,235029,151.298111,05/19/2025 07:10:59,0.589
9827,-33.719955,235029,151.298111,05/19/2025 07:10:59,0.589
9658,-33.79353,235819,151.018829,05/21/2025 19:00:57,0.508
72027,-33.740467,235904,150.984421,05/22/2025 08:19:22,0.168
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.455
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.455
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.455
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.455
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.418
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.418
53004,-33.75317,237280,151.151077,05/29/2025 10:20:15,0.418
7179,-33.817272,233118,150.962784,05/01/2025 05:27:46,0.107
7179,-33.817272,233118,150.962784,05/01/2025 05:27:46,0.107
7179,-33.817272,233118,150.962784,05/01/2025 05:27:46,0.107
7179,-33.817272,233118,150.962784,05/01/2025 05:27:46,0.107
F3FWY002,-33.651676,233246,151.137741,05/02/2025 01:16:58,0.516
F3FWY002,-33.651676,233246,151.137741,05/02/2025 01:16:58,0.516
9658,-33.79353,234074,151.018829,05/09/2025 14:00:20,0.405
53003,-33.729225,234851,151.122208,05/16/2025 18:54:27,0.469
23067,-33.934475,234896,151.15831,05/17/2025 13:29:21,0.387
23067,-33.934475,234896,151.15831,05/17/2025 13:29:21,0.387
7120,-33.886311,236582,151.217911,05/24/2025 00:38:27,0.631
7121,-33.886032,236582,151.218079,05/24/2025 00:38:27,0.603
7120,-33.886311,236582,151.217911,05/24/2025 00:38:27,0.631
7121,-33.886032,236582,151.218079,05/24/2025 00:38:27,0.603
7120,-33.886311,236582,151.217911,05/24/2025 00:38:27,0.631
7121,-33.886032,236582,151.218079,05/24/2025 00:38:27,0.603
7248,-33.906151,235657,151.040207,05/21/2025 11:00:28,0.291
7248,-33.906151,235657,151.040207,05/21/2025 11:00:28,0.291
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
7112,-33.843338,237136,151.043411,05/28/2025 06:24:07,0.463
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
53004,-33.75317,237252,151.151077,05/29/2025 04:27:16,0.61
68025,-33.816696,237257,150.976623,05/29/2025 07:12:55,0.436
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
7112,-33.843338,233229,151.043411,05/01/2025 17:48:59,0.81
9827,-33.719955,232890,151.298111,04/29/2025 10:20:58,0.097
9827,-33.719955,232890,151.298111,04/29/2025 10:20:58,0.097
74229,-33.760658,233510,151.07962,05/05/2025 07:20:04,0.249
53004,-33.75317,233512,151.151077,05/05/2025 07:41:28,0.617
53004,-33.75317,233512,151.151077,05/05/2025 07:41:28,0.617
33014,-33.806141,233532,151.17952,05/05/2025 09:27:29,0.817
7179,-33.817272,233195,150.962784,05/01/2025 13:27:37,0.018
7179,-33.817272,233195,150.962784,05/01/2025 13:27:37,0.018
7179,-33.817272,233195,150.962784,05/01/2025 13:27:37,0.018
51235,-33.81551,233651,151.101105,05/06/2025 09:20:06,0.523
51235,-33.81551,233651,151.101105,05/06/2025 09:20:06,0.523
7112,-33.843338,233859,151.043411,05/07/2025 17:41:38,0.36
7112,-33.843338,233859,151.043411,05/07/2025 17:41:38,0.36
7159,-33.888157,234224,150.922974,05/11/2025 13:56:25,0.013
7112,-33.843338,235027,151.043411,05/19/2025 07:07:05,0.083
74230,-33.724735,235018,151.086151,05/19/2025 05:23:42,0.247
74230,-33.724735,235018,151.086151,05/19/2025 05:23:42,0.247
74230,-33.724735,235018,151.086151,05/19/2025 05:23:42,0.247
68025,-33.816696,236656,150.976623,05/24/2025 17:47:55,0.307
23067,-33.934475,236411,151.15831,05/23/2025 11:01:26,0.081
23067,-33.934475,236411,151.15831,05/23/2025 11:01:26,0.081
9836-PR,-33.819687,236891,151.117416,05/26/2025 16:43:35,0.551
9827,-33.719955,232890,151.298111,04/29/2025 10:20:58,0.097
9827,-33.719955,232890,151.298111,04/29/2025 10:20:58,0.097
7112,-33.843338,233827,151.043411,05/07/2025 14:42:09,0.922
7112,-33.843338,234586,151.043411,05/15/2025 01:46:10,0.337
51235,-33.81551,235801,151.101105,05/21/2025 17:49:18,0.272
7112,-33.843338,233827,151.043411,05/07/2025 14:42:09,0.922
7270,-33.793304,237247,151.119659,05/28/2025 20:53:47,0.651
7179,-33.817272,237431,150.962784,05/30/2025 14:45:14,0.695
7179,-33.817272,237431,150.962784,05/30/2025 14:45:14,0.695
74229,-33.760658,234025,151.07962,05/09/2025 08:08:23,0.256
7120,-33.886311,236842,151.217911,05/26/2025 13:54:20,0.178
7121,-33.886032,236842,151.218079,05/26/2025 13:54:20,0.211
7120,-33.886311,236842,151.217911,05/26/2025 13:54:20,0.178
7121,-33.886032,236842,151.218079,05/26/2025 13:54:20,0.211
7120,-33.886311,236842,151.217911,05/26/2025 13:54:20,0.178
7121,-33.886032,236842,151.218079,05/26/2025 13:54:20,0.211
51235,-33.81551,237142,151.101105,05/28/2025 07:27:32,0.499
51235,-33.81551,237142,151.101105,05/28/2025 07:27:32,0.499
51235,-33.81551,237142,151.101105,05/28/2025 07:27:32,0.499
51235,-33.81551,237142,151.101105,05/28/2025 07:27:32,0.499
10011,-33.876652,234169,151.230606,05/10/2025 15:52:37,0.114
7139,-33.876884,234169,151.228683,05/10/2025 15:52:37,0.292
10011,-33.876652,234169,151.230606,05/10/2025 15:52:37,0.114
7139,-33.876884,234169,151.228683,05/10/2025 15:52:37,0.292
50240,-33.796436,234192,150.987595,05/10/2025 22:42:47,0.067
7163,-33.865181,234913,151.171997,05/17/2025 17:32:32,0.521
7163,-33.865181,234913,151.171997,05/17/2025 17:32:32,0.521
7159,-33.888157,234922,150.922974,05/17/2025 20:39:19,0.013
F3FWY002,-33.651676,234451,151.137741,05/13/2025 17:00:26,0.58
10011,-33.876652,234658,151.230606,05/15/2025 14:45:03,0.654
7139,-33.876884,234658,151.228683,05/15/2025 14:45:03,0.812
7159,-33.888157,237404,150.922974,05/30/2025 11:37:52,0.507
7159,-33.888157,237404,150.922974,05/30/2025 11:37:52,0.507
57025,-33.725773,233269,151.219788,05/02/2025 07:48:05,0.305
7119-PR,-33.817974,233706,150.981827,05/06/2025 14:50:01,0.042
7119-PR,-33.817974,233706,150.981827,05/06/2025 14:50:01,0.042
7275,-33.894714,233476,151.110962,05/04/2025 13:57:04,0.003
7270,-33.793304,233661,151.119659,05/06/2025 09:42:11,0.021
7112,-33.843338,233758,151.043411,05/07/2025 04:29:00,0.138
23067,-33.934475,234742,151.15831,05/16/2025 07:58:10,0.237
23067,-33.934475,234742,151.15831,05/16/2025 07:58:10,0.237
23067,-33.934475,234742,151.15831,05/16/2025 07:58:10,0.237
23067,-33.934475,234742,151.15831,05/16/2025 07:58:10,0.237
7164,-33.81562,234894,150.969238,05/17/2025 13:05:28,0.667
7164,-33.81562,234894,150.969238,05/17/2025 13:05:28,0.667
7179,-33.817272,234653,150.962784,05/15/2025 14:09:21,0.198
7179,-33.817272,234653,150.962784,05/15/2025 14:09:21,0.198
7179,-33.817272,234653,150.962784,05/15/2025 14:09:21,0.238
7161,-33.740406,234788,151.060989,05/16/2025 12:39:12,0.024
7161,-33.740406,234788,151.060989,05/16/2025 12:39:12,0.024
7161,-33.740406,234788,151.060989,05/16/2025 12:39:12,0.024
9827,-33.719955,236290,151.298111,05/23/2025 08:23:40,0.576
51235,-33.81551,236589,151.101105,05/24/2025 06:25:40,0.268
51235,-33.81551,236589,151.101105,05/24/2025 06:25:40,0.268
51235,-33.81551,236589,151.101105,05/24/2025 06:25:40,0.268
32029,-33.821175,236939,151.149902,05/26/2025 19:39:16,0.192
32029,-33.821175,236939,151.149902,05/26/2025 19:39:16,0.192
F3FWY003,-33.560299,237090,151.192551,05/27/2025 15:47:18,0.152
F3FWY003,-33.560299,237090,151.192551,05/27/2025 15:47:18,0.152
22001,-33.825577,237222,151.233261,05/28/2025 16:14:54,0.018
7179,-33.817272,233742,150.962784,05/06/2025 20:01:54,0.101
7112,-33.843338,233833,151.043411,05/07/2025 15:37:12,0.125
7112,-33.843338,233833,151.043411,05/07/2025 15:37:12,0.125
7112,-33.843338,233833,151.043411,05/07/2025 15:37:12,0.125
F3FWY003,-33.560299,234963,151.192551,05/18/2025 12:45:56,0.013
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
F3FWY003,-33.560299,235012,151.192551,05/19/2025 04:38:15,0.483
7179,-33.817272,233587,150.962784,05/05/2025 16:53:59,0.569
7179,-33.817272,233587,150.962784,05/05/2025 16:53:59,0.569
7179,-33.817272,233485,150.962784,05/04/2025 17:14:22,0.191
7161,-33.740406,233547,151.060989,05/05/2025 11:50:36,0.253
7161,-33.740406,233547,151.060989,05/05/2025 11:50:36,0.253
7161,-33.740406,233547,151.060989,05/05/2025 11:50:36,0.253
7168,-33.798195,233846,150.897125,05/07/2025 16:48:05,0.097
7159,-33.888157,234569,150.922974,05/14/2025 18:00:27,0.013
T0231,-33.838615,235119,151.143753,05/19/2025 11:03:21,0.186
F3FWY003,-33.560299,235866,151.192551,05/22/2025 04:44:20,0.039
F3FWY003,-33.560299,235866,151.192551,05/22/2025 04:44:20,0.039
F3FWY003,-33.560299,235866,151.192551,05/22/2025 04:44:20,0.039
74230,-33.724735,235968,151.086151,05/22/2025 11:03:09,0.275
50240,-33.796436,233165,150.987595,05/01/2025 10:54:27,0.526
50240,-33.796436,233165,150.987595,05/01/2025 10:54:27,0.526
7112,-33.843338,233374,151.043411,05/02/2025 18:52:35,0.092
7163,-33.865181,233568,151.171997,05/05/2025 14:52:38,0.469
7163,-33.865181,233568,151.171997,05/05/2025 14:52:38,0.469
33014,-33.806141,233889,151.17952,05/08/2025 07:36:56,0.412
33014,-33.806141,233889,151.17952,05/08/2025 07:36:56,0.412
7179,-33.817272,234673,150.962784,05/15/2025 15:43:48,0.6
7179,-33.817272,234673,150.962784,05/15/2025 15:43:48,0.6
7179,-33.817272,234673,150.962784,05/15/2025 15:43:48,0.603
7248,-33.906151,234493,151.040207,05/14/2025 08:14:39,0.099
10011,-33.876652,236245,151.230606,05/23/2025 07:03:00,0.105
7139,-33.876884,236245,151.228683,05/23/2025 07:03:00,0.075
23067,-33.934475,236980,151.15831,05/27/2025 06:50:25,0.068
7251,-33.874916,233470,151.155319,05/04/2025 12:25:49,0.495
7251,-33.874916,233470,151.155319,05/04/2025 12:25:49,0.495
7251,-33.874916,233470,151.155319,05/04/2025 12:25:49,0.073
7251,-33.874916,233470,151.155319,05/04/2025 12:25:49,0.073
7168,-33.798195,233993,150.897125,05/08/2025 19:53:32,0.035
F3FWY001,-33.694206,235953,151.121323,05/22/2025 10:29:57,0.044
F3FWY001,-33.694206,235953,151.121323,05/22/2025 10:29:57,0.044
F3FWY001,-33.694206,235953,151.121323,05/22/2025 10:29:57,0.044
7123-PR,-33.769588,236567,150.768738,05/23/2025 20:00:06,0.665
7123-PR,-33.769588,236567,150.768738,05/23/2025 20:00:06,0.665
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
10011,-33.876652,236855,151.230606,05/26/2025 14:28:48,0.293
7139,-33.876884,236855,151.228683,05/26/2025 14:28:48,0.465
7153,-33.8651123046875,233202,151.041610717773,05/01/2025 14:18:57,0.469
7153,-33.8651123046875,233202,151.041610717773,05/01/2025 14:18:57,0.469
7153,-33.8651123046875,233202,151.041610717773,05/01/2025 14:18:57,0.469
7153,-33.8651123046875,233202,151.041610717773,05/01/2025 14:18:57,0.469
22001,-33.825577,233717,151.233261,05/06/2025 15:45:05,0.591
7119-PR,-33.817974,233368,150.981827,05/02/2025 18:21:37,0.008
7179,-33.817272,234072,150.962784,05/09/2025 13:45:21,0.555
7179,-33.817272,234072,150.962784,05/09/2025 13:45:21,0.31
53004,-33.75317,235028,151.151077,05/19/2025 07:08:21,0.646
53004,-33.75317,235028,151.151077,05/19/2025 07:08:21,0.646
53004,-33.75317,235028,151.151077,05/19/2025 07:08:21,0.646
32029,-33.821175,234504,151.149902,05/14/2025 09:58:43,0.034
32029,-33.821175,234504,151.149902,05/14/2025 09:58:43,0.034
32029,-33.821175,234504,151.149902,05/14/2025 09:58:43,0.034
68025,-33.816696,234594,150.976623,05/15/2025 06:05:05,0.162
68025,-33.816696,234594,150.976623,05/15/2025 06:05:05,0.162
7119-PR,-33.817974,235757,150.981827,05/21/2025 15:35:56,0.042
7119-PR,-33.817974,235757,150.981827,05/21/2025 15:35:56,0.042
29005,-33.824696,236109,151.093216,05/22/2025 17:55:39,0.135
29005,-33.824696,236109,151.093216,05/22/2025 17:55:39,0.135
F3FWY003,-33.560299,236522,151.192551,05/23/2025 16:10:59,0.303
F3FWY003,-33.560299,236522,151.192551,05/23/2025 16:10:59,0.303
T0231,-33.838615,237053,151.143753,05/27/2025 12:19:25,0.067
53004,-33.75317,234000,151.151077,05/08/2025 21:35:38,0.506
53004,-33.75317,234000,151.151077,05/08/2025 21:35:38,0.506
53004,-33.75317,234000,151.151077,05/08/2025 21:35:38,0.418
51235,-33.81551,233565,151.101105,05/05/2025 14:34:30,0.543
51235,-33.81551,233565,151.101105,05/05/2025 14:34:30,0.491
55049,-33.729507,234670,151.30011,05/15/2025 15:34:27,0.034
55049,-33.729507,234670,151.30011,05/15/2025 15:34:27,0.034
7179,-33.817272,235302,150.962784,05/20/2025 07:44:32,0.21
7179,-33.817272,235302,150.962784,05/20/2025 07:44:32,0.287
7179,-33.817272,235302,150.962784,05/20/2025 07:44:32,0.287
7179,-33.817272,235302,150.962784,05/20/2025 07:44:32,0.287
7251,-33.874916,235732,151.155319,05/21/2025 14:55:50,0.029
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
7179,-33.817272,235092,150.962784,05/19/2025 10:15:41,0.449
7120,-33.886311,236563,151.217911,05/23/2025 19:24:06,0.268
7121,-33.886032,236563,151.218079,05/23/2025 19:24:06,0.24
22001,-33.825577,237265,151.233261,05/29/2025 08:29:24,0.643
